recruitercode,leeftijd,geboortedatum,groupid,stage,status,starter,jaar_ervaring,diff_days,utm_source_bing,utm_source_facebook,utm_source_fb-ig,utm_source_google,utm_source_indeed,utm_source_nationaleberoepengids,utm_source_other,utm_source_strevon,utm_source_tiktok,utm_source_undefined,utm_medium_cpc,utm_medium_organic,utm_medium_social,utm_medium_undefined,utm_campaign_algemeen_amsterdam,utm_campaign_algemeen_rotterdam,utm_campaign_awareness,utm_campaign_branding,utm_campaign_chat-popup,utm_campaign_consideration,utm_campaign_consideration_elektromonteur,utm_campaign_elektromonteur,utm_campaign_elektromonteur_amsterdam,utm_campaign_elektromonteur_rotterdam,utm_campaign_elektromonteur_utrecht,utm_campaign_installatiemonteur,utm_campaign_installatiemonteur-exp,utm_campaign_installatiemonteur_amsterdam,utm_campaign_installatiemonteur_denhaag,utm_campaign_installatiemonteur_exp,utm_campaign_installatiemonteur_gouda,utm_campaign_installatiemonteur_rotterdam,utm_campaign_installatiemonteur_utrecht,utm_campaign_installatietechniek,utm_campaign_retargeting,utm_campaign_undefined,utm_campaign_zonnepanelen_monteur_rotterdam,utm_campaign_zonnepanelen_monteur_utrecht,utm_adgroup_DSA_LP_Optin,utm_adgroup_DSA_LP_Optin_Elektro,utm_adgroup_DSA_LP_Optin_Installatie,utm_adgroup_bbl_opleiding_algemeen,utm_adgroup_betaalde_opleiding,utm_adgroup_betaalde_opleiding_EXP,utm_adgroup_elektricien_opleiding,utm_adgroup_elektromonteur_bbl,utm_adgroup_elektromonteur_opleiding,utm_adgroup_elektrotechniek_bbl_amsterdam,utm_adgroup_elektrotechniek_bbl_utrecht,utm_adgroup_elektrotechniek_cursus,utm_adgroup_elektrotechniek_opleiding,utm_adgroup_elektrotechniek_opleiding_amsterdam,utm_adgroup_installateur_opleiding,utm_adgroup_installateur_opleiding_amsterdam,utm_adgroup_installateur_opleiding_rotterdam,utm_adgroup_installateur_opleiding_utrecht,utm_adgroup_installatietechniek_bbl,utm_adgroup_loodgieter_bbl,utm_adgroup_loodgieter_bbl_amsterdam,utm_adgroup_loodgieter_omscholing_amsterdam,utm_adgroup_loodgieter_opleiding,utm_adgroup_loodgieter_opleiding_amsterdam,utm_adgroup_loodgieter_opleiding_rotterdam,utm_adgroup_loodgieter_opleiding_utrecht,utm_adgroup_loodgieter_worden,utm_adgroup_loodgieter_worden_amsterdam,utm_adgroup_loodgieter_worden_utrecht,utm_adgroup_omscholingstraject,utm_adgroup_opleiding_elektricien,utm_adgroup_other,utm_adgroup_undefined,utm_adgroup_vacature_elektrotechniek,utm_adgroup_vacature_installatiemonteur,utm_adgroup_werkleertraject,utm_adgroup_werkleertraject_EXP,utm_adgroup_zonnepanelen_opleiding_utrecht,conversiepunt_leadform,conversiepunt_website,pagina_,pagina_contact,pagina_omscholing-elektrotechniek-optin,pagina_omscholing-elektrotechniek-sea-4,pagina_omscholing-installatiemonteur-optin,pagina_omscholing-installatiemonteur-sea-4,pagina_omscholing-zonnepanelenmonteur-optin,pagina_omscholing-zonnepanelenmonteur-sea-4,pagina_omscholing-zonwering-optin,pagina_opleidingstrajecten-bouw-techniek,pagina_opleidingstrajecten-techniek-paid,pagina_opleidingstrajecten/elektrotechniek,pagina_opleidingstrajecten/elektrotechniek/avondopleiding,pagina_opleidingstrajecten/elektrotechniek/bbl,pagina_opleidingstrajecten/elektrotechniek/elektricien,pagina_opleidingstrajecten/installatietechniek,pagina_opleidingstrajecten/installatietechniek/cv-monteur,pagina_opleidingstrajecten/installatietechniek/installateur,pagina_opleidingstrajecten/installatietechniek/loodgieter,pagina_opleidingstrajecten/zonnepanelen-installateur,pagina_opleidingstrajecten/zonnepanelen-monteur,pagina_over-ons,pagina_vacatures/installatietechniek,pagina_vacatures/zonnepanelen/zonnepanelen-installateur/zzp,uitkomstTelefonischDeal_Bel afspraak geannuleerd,uitkomstTelefonischDeal_Geen interesse - gaat erover nadenken,uitkomstTelefonischDeal_Geen interesse - heeft al een baan,uitkomstTelefonischDeal_Geen interesse - is zzp,uitkomstTelefonischDeal_Geen interesse - omscholingstraject spreekt niet genoeg aan,uitkomstTelefonischDeal_Geen interesse - overig,uitkomstTelefonischDeal_Geen interesse - te laag salaris,uitkomstTelefonischDeal_Geen interesse - werktijden passen niet,uitkomstTelefonischDeal_Geen interesse - wil eerst verder oriënteren,uitkomstTelefonischDeal_In behandeling,uitkomstTelefonischDeal_Intake,uitkomstTelefonischDeal_Later terugbellen,uitkomstTelefonischDeal_Nam niet op,uitkomstTelefonischDeal_Niet geschikt - geen auto,uitkomstTelefonischDeal_Niet geschikt - geen openstaande vacature,uitkomstTelefonischDeal_Niet geschikt - geen rijbewijs,uitkomstTelefonischDeal_Niet geschikt - geen technische affiniteit,uitkomstTelefonischDeal_Niet geschikt - leeftijd categorie,uitkomstTelefonischDeal_Niet geschikt - overig,uitkomstTelefonischDeal_Niet geschikt - slechte indruk,uitkomstTelefonischDeal_Niet geschikt - spreekt slecht Nederlands,uitkomstTelefonischDeal_Niet geschikt - woont te ver weg,uitkomstTelefonischDeal_Verkeerd tel nr,Ben je in het bezit van rijbewijs?_ja,beschikking tot eigen vervoer?_Ja een eigen auto of motor,beschikking tot eigen vervoer?_Ja een eigen scooter,beschikking tot eigen vervoer?_Nee dit heb ik niet,"score 1_Gordijnen ophangen, batterij vervangen rookmelder, lampje verwisselen","score 1_Laminaat leggen, lampen aansluiten op elektra, sleutelen aan scooter/auto",score 1_Meer dan een half jaar ervaring in een technische functie (bijvoorbeeld monteur),"score 2_Gordijnen ophangen, batterij vervangen rookmelder, lampje verwisselen","score 2_Houtwerk schilderen, leidingen verleggen, vervangen van kapotte stopcontacten","score 2_Laminaat leggen, lampen aansluiten op elektra, sleutelen aan scooter/auto",score 2_Meer dan een half jaar ervaring in een technische functie (bijvoorbeeld monteur),"score 2_Stofzuigerzak vervangen, verwijderen oude poster, dakgoot schoonmaken","score 3_Kast in elkaar zetten, monteren nieuwe douchekop, deurbel installeren",score 3_Meer dan een half jaar ervaring in een technische functie (bijvoorbeeld monteur),"score 3_Vervangen batterij afstandsbediening, schoonmaken afzuigkap, vastdraaien losse schroef",Voorkeursbranche_elektrotechniek,Voorkeursbranche_geen voorkeur,Voorkeursbranche_installatietechniek,Voorkeursbranche_zonnepanelen,Voorkeursbranche_zonwering,Werksituatie_ik ben werkloos,Werksituatie_ik ben zzp'er,Werksituatie_ik heb een tijdelijk contract (bepaalde tijd),Werksituatie_ik heb een vast contract,Strevon startsalaris_Dit is een uitdaging,Strevon startsalaris_Dit is haalbaar,Strevon startsalaris_Dit is niet haalbaar,Strevon werktijden_Dit is een uitdaging,Strevon werktijden_Dit is haalbaar,Strevon werktijden_Dit is niet haalbaar,utm_campaign_location_amsterdam,utm_campaign_location_denhaag,utm_campaign_location_gouda,utm_campaign_location_rotterdam,utm_campaign_location_utrecht,utm_campaign_no_loc_algemeen,utm_campaign_no_loc_awareness,utm_campaign_no_loc_branding,utm_campaign_no_loc_chat-popup,utm_campaign_no_loc_consideration,utm_campaign_no_loc_consideration_elektromonteur,utm_campaign_no_loc_elektromonteur,utm_campaign_no_loc_installatiemonteur,utm_campaign_no_loc_installatiemonteur-exp,utm_campaign_no_loc_installatiemonteur_exp,utm_campaign_no_loc_installatietechniek,utm_campaign_no_loc_other,utm_campaign_no_loc_retargeting,utm_campaign_no_loc_undefined,utm_campaign_no_loc_zonnepanelen_monteur,utm_adgroup_location_amsterdam,utm_adgroup_location_denhaag,utm_adgroup_location_rotterdam,utm_adgroup_location_utrecht,utm_adgroup_no_loc_DSA_LP_Optin,utm_adgroup_no_loc_DSA_LP_Optin_Elektro,utm_adgroup_no_loc_DSA_LP_Optin_Installatie,utm_adgroup_no_loc_bbl_opleiding,utm_adgroup_no_loc_bbl_opleiding_algemeen,utm_adgroup_no_loc_betaalde_opleiding,utm_adgroup_no_loc_betaalde_opleiding_EXP,utm_adgroup_no_loc_elektricien_opleiding,utm_adgroup_no_loc_elektromonteur_bbl,utm_adgroup_no_loc_elektromonteur_opleiding,utm_adgroup_no_loc_elektrotechniek_bbl,utm_adgroup_no_loc_elektrotechniek_cursus,utm_adgroup_no_loc_elektrotechniek_omscholing,utm_adgroup_no_loc_elektrotechniek_opleiding,utm_adgroup_no_loc_installateur__divers,utm_adgroup_no_loc_installateur_opleiding,utm_adgroup_no_loc_installatietechniek_bbl,utm_adgroup_no_loc_installatietechniek_opleiding,utm_adgroup_no_loc_loodgieter_bbl,utm_adgroup_no_loc_loodgieter_cursus,utm_adgroup_no_loc_loodgieter_omscholing,utm_adgroup_no_loc_loodgieter_opleiding,utm_adgroup_no_loc_loodgieter_worden,utm_adgroup_no_loc_omscholingstraject,utm_adgroup_no_loc_opleiding_elektricien,utm_adgroup_no_loc_other,utm_adgroup_no_loc_undefined,utm_adgroup_no_loc_vacature_elektrotechniek,utm_adgroup_no_loc_vacature_installatiemonteur,utm_adgroup_no_loc_werkleertraject,utm_adgroup_no_loc_werkleertraject_EXP,utm_adgroup_no_loc_zonnepanelen_cursus,utm_adgroup_no_loc_zonnepanelen_opleiding,referrer_clean_8kvl4ikw535.typeform,referrer_clean_adsensecustomsearchads,referrer_clean_bing,referrer_clean_facebook,referrer_clean_google,referrer_clean_indeed,referrer_clean_instagram,referrer_clean_other,referrer_clean_strevon,referrer_clean_tiktok,referrer_clean_undefined,leeftijd_cat_18-30 jaar,leeftijd_cat_31-49 jaar,leeftijd_cat_50 jaar of ouder,beschikking tot eigen vervoer?_clean_ja een eigen auto of motor,beschikking tot eigen vervoer?_clean_ja een eigen scooter,beschikking tot eigen vervoer?_clean_nee dit heb ik niet,Plaats_Alkmaar,Plaats_Almere,Plaats_Amersfoort,Plaats_Amstelveen,Plaats_Amsterdam,Plaats_Capelle aan den IJssel,Plaats_Delft,Plaats_Den Haag,Plaats_Dordrecht,Plaats_Gouda,Plaats_Haarlem,Plaats_Hilversum,Plaats_Hoofddorp,Plaats_Hoogvliet Rotterdam,Plaats_Leiden,Plaats_Maassluis,Plaats_Nieuwegein,Plaats_Purmerend,Plaats_Ridderkerk,Plaats_Rijswijk,Plaats_Rotterdam,Plaats_Schiedam,Plaats_Spijkenisse,Plaats_Utrecht,Plaats_Vlaardingen,Plaats_Wijchen,Plaats_Zaandam,Plaats_Zeist,Plaats_Zoetermeer,Gemeente_Alkmaar,Gemeente_Almere,Gemeente_Alphen aan den Rijn,Gemeente_Amersfoort,Gemeente_Amstelveen,Gemeente_Amsterdam,Gemeente_Capelle aan den IJssel,Gemeente_Delft,Gemeente_Dordrecht,Gemeente_Gouda,Gemeente_Haarlem,Gemeente_Haarlemmermeer,Gemeente_Hilversum,Gemeente_Hoorn,Gemeente_Lansingerland,Gemeente_Leiden,Gemeente_Leidschendam-Voorburg,Gemeente_Maassluis,Gemeente_Nieuwegein,Gemeente_Nissewaard,Gemeente_Noordwijk,Gemeente_Purmerend,Gemeente_Ridderkerk,Gemeente_Rijswijk,Gemeente_Rotterdam,Gemeente_Schiedam,Gemeente_Utrecht,Gemeente_Velsen,Gemeente_Vlaardingen,Gemeente_Westland,Gemeente_Wijchen,Gemeente_Zaanstad,Gemeente_Zeist,Gemeente_Zoetermeer,Gemeente_‘s-Gravenhage,Provincie_Flevoland,Provincie_Gelderland,Provincie_Noord-Holland,Provincie_Utrecht,Provincie_Zuid-Holland,randstad_0.0,randstad_1.0
5.0,40.0,-9223372036854775808,2,21,2,0,,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7.0,26.0,-9223372036854775808,2,9,2,0,,11.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7.0,22.0,-9223372036854775808,1,5,2,0,,5.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5.0,41.0,-9223372036854775808,1,2,2,0,,3.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5.0,20.0,-9223372036854775808,1,5,2,0,,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5.0,,-9223372036854775808,1,5,2,0,,4.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.0,22.0,-9223372036854775808,1,5,2,0,,8.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7.0,,-9223372036854775808,1,2,2,0,,8.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.0,20.0,-9223372036854775808,8,85,0,1,,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5.0,33.0,-9223372036854775808,1,5,2,0,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5.0,47.0,-9223372036854775808,1,142,2,0,,5.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
5.0,48.0,-9223372036854775808,1,142,2,0,,5.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7.0,19.0,-9223372036854775808,2,9,2,0,,30.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
